Session,RC,RT,MC,LT,JP,AD,Volume(%)
9,B,0.529010606015106,5,Y,L,80,90
9,B,0.985997356007488,3,Y,R,0,50
9,B,0.627612595018491,1,Y,R,80,90
9,B,0.511010125289204,5,Y,L,80,90
9,B,1.97846678484518,3,Y,R,0,50
9,B,0.778040741519703,2,W,L,34,67
9,B,0.423367184448466,2,Y,R,34,67
9,B,0.402741339422505,5,W,R,80,90
9,B,0.787493615359267,3,W,L,0,50
9,B,0.552671033260253,1,Y,R,80,90
9,B,1.12048463179394,2,W,L,34,67
9,B,0.478556620496988,2,W,L,34,67
9,B,0.497555508818323,5,W,R,80,90
9,B,0.452919208004118,5,Y,L,80,90
9,B,0.710764955082254,1,Y,R,80,90
9,B,0.769802902382594,3,Y,R,0,50
9,B,0.45971036264757,1,W,L,80,90
9,B,0.452092659916502,2,W,L,34,67
9,B,0.852871736321845,1,Y,R,80,90
9,B,0.477611994111044,4,Y,L,34,67
9,B,0.52367424811473,5,W,R,80,90
9,B,0.421306973530022,1,W,L,80,90
9,B,0.438338491121613,2,W,L,34,67
9,B,0.39497701529308,1,W,L,80,90
9,B,0.419070696752101,5,Y,L,80,90
9,B,0.477230417931082,5,W,R,80,90
9,B,0.590540215725696,4,Y,L,34,67
9,B,0.458275095394015,2,W,L,34,67
9,B,0.85331370369272,5,Y,L,80,90
9,B,0.535613977105413,4,W,R,34,67
9,B,0.426171018237483,4,W,R,34,67
9,B,0.509662890965274,2,Y,R,34,67
9,B,0.485824294685017,2,Y,R,34,67
9,B,0.4226809482318,4,W,R,34,67
9,B,0.803874350269098,5,Y,L,80,90
9,B,1.35356157798287,3,W,R,0,50
9,B,0.541781089445067,5,Y,L,80,90
9,B,0.552683051407712,1,W,L,80,90
9,B,0.45437941291334,4,Y,L,34,67
9,B,1.16109124778404,5,Y,L,80,90
9,B,0.623540546224831,1,Y,R,80,90
9,B,0.558888020911581,1,Y,R,80,90
9,B,0.490213622570081,5,W,R,80,90
9,B,0.593662229967322,3,W,R,0,50
9,B,0.561148333984193,4,W,R,34,67
9,B,0.589826337770091,3,Y,R,0,50
9,B,0.779426734369054,5,W,R,80,90
9,B,0.586476579635246,3,W,R,0,50
9,B,0.471263708199331,2,Y,R,34,67
9,B,0.486454346062601,1,W,L,80,90
9,B,0.459045158188928,1,Y,R,80,90
9,B,0.419680918186486,1,Y,R,80,90
9,B,0.436031006820258,5,W,R,80,90
9,M,0.789362437280317,1,W,L,80,90
9,M,0.552629871105353,5,Y,L,80,90
9,M,0.771030255686071,2,W,L,34,67
9,M,0.459214013159908,1,W,L,80,90
9,M,0.926053240393003,5,Y,L,80,90
9,M,0.469458882913216,2,Y,R,34,67
9,M,1.02985427996276,5,Y,L,80,90
9,M,0.564272751855242,5,Y,L,80,90
9,M,1.05323859027123,4,W,R,34,67
9,M,0.719287023405286,3,W,L,0,50
9,M,0.426389448066516,5,W,R,80,90
9,M,1.10356007571431,3,W,L,0,50
9,M,0.445065348676508,1,W,L,80,90
9,M,0.436364810864461,2,W,L,34,67
9,M,0.509412613045697,5,Y,L,80,90
9,M,0.645173812456846,1,Y,R,80,90
9,M,0.762879548117553,2,W,L,34,67
9,M,1.22799627437439,3,W,L,0,50
9,M,0.770324489979885,2,Y,R,34,67
9,M,0.419649070095829,4,Y,L,34,67
9,M,1.10383288766036,4,Y,L,34,67
9,M,0.407687708439767,5,W,R,80,90
9,M,0.513574797944898,2,Y,R,34,67
9,M,0.440061893459188,5,Y,L,80,90
9,M,0.45289877715345,4,Y,L,34,67
9,M,0.852865126340703,5,Y,L,80,90
9,M,0.388625424390739,5,Y,L,80,90
9,M,0.604222876543645,4,Y,L,34,67
9,M,0.418234834600071,1,Y,R,80,90
9,M,0.422669831445546,1,Y,R,80,90
9,M,2.20617522458906,3,W,L,0,50
9,M,0.44392452603438,2,Y,R,34,67
9,M,0.523274344259789,2,W,L,34,67
9,M,0.573911906979447,5,W,R,80,90
9,M,0.704819878015769,2,W,L,34,67
9,M,0.552929723882926,1,Y,R,80,90
9,M,0.506962713697703,1,W,L,80,90
9,M,0.469570050776611,5,Y,L,80,90
9,M,0.524861340624284,3,Y,R,0,50
9,M,0.489926088393304,2,W,L,34,67
9,M,0.853797734579075,3,W,L,0,50
9,M,0.761209326082508,3,W,R,0,50
9,M,0.610152330018309,3,W,R,0,50
9,M,0.457168524471854,3,W,R,0,50
9,M,0.786249737103162,1,W,L,80,90
9,M,0.462352552354105,1,W,L,80,90
9,M,0.510198900339446,3,W,L,0,50
9,M,0.463418862482285,5,Y,L,80,90
9,M,0.441751945437545,2,Y,R,34,67
9,M,0.836792056004697,1,Y,R,80,90
9,G,0.695878075894597,4,W,R,34,67
9,G,0.826511131809013,4,W,R,34,67
9,G,0.469473605143776,5,Y,L,80,90
9,G,0.413011146831764,1,Y,R,80,90
9,G,0.78712465823395,5,Y,L,80,90
9,G,1.27021632665327,5,Y,L,80,90
9,G,0.569698945407595,1,Y,R,80,90
9,G,0.539873508998596,4,Y,L,34,67
9,G,0.469356428206595,1,Y,R,80,90
9,G,0.891620346723528,5,W,R,80,90
9,G,0.876673076345298,3,Y,R,0,50
9,G,0.91282126010276,3,W,L,0,50
9,G,0.873402337529683,1,W,L,80,90
9,G,0.490645674969301,1,Y,R,80,90
9,G,0.953055013069729,3,Y,R,0,50
9,G,0.969960640567251,2,Y,R,34,67
9,G,0.738183757473848,4,Y,L,34,67
9,G,0.522756362106747,4,W,R,34,67
9,G,0.608733888171059,1,Y,R,80,90
9,G,0.886391551242355,3,W,L,0,50
9,G,0.441602319502522,2,W,L,34,67
9,G,0.819627737884161,4,Y,L,34,67
9,G,0.386372622660247,1,W,L,80,90
9,G,0.397152900880315,2,W,L,34,67
9,G,0.7914914520926,3,Y,R,0,50
9,G,0.503042093561248,1,W,L,80,90
9,G,0.556746987951783,2,W,L,34,67
9,G,0.506186341375496,5,Y,L,80,90
9,G,1.57656761710177,3,Y,R,0,50
9,G,0.958822221554556,5,W,R,80,90
9,G,0.712995823693745,4,W,R,34,67
9,G,0.49005979028334,1,W,L,80,90
9,G,0.619474806958351,5,Y,L,80,90
9,G,0.871304569900531,2,W,L,34,67
9,G,0.638805696601821,3,W,R,0,50
9,G,0.773687167622938,5,Y,L,80,90
9,G,0.657371631163187,5,Y,L,80,90
9,G,0.639151819247218,4,W,R,34,67
9,G,0.592526515037889,3,Y,R,0,50
9,G,0.446298711053714,5,W,R,80,90
9,G,0.754330438962825,5,Y,L,80,90
9,G,0.453012949553795,5,Y,L,80,90
9,G,0.423860228945841,5,Y,L,80,90
9,G,0.470750232851515,4,W,R,34,67
9,G,0.502934531142046,2,Y,R,34,67
9,G,0.591279331790929,3,Y,R,0,50
9,G,0.453038488117045,5,W,R,80,90
9,G,0.536101312982737,1,Y,R,80,90
10,R,1.28890424541066,1,W,L,80,90
10,R,0.873333533635787,4,Y,L,34,67
10,R,0.569492834179528,5,W,R,80,90
10,R,0.777900129195018,2,Y,R,34,67
10,R,0.902951356548328,4,Y,L,34,67
10,R,0.702762371180484,5,W,R,80,90
10,R,0.919525884084919,3,Y,L,0,50
10,R,0.927660968061787,2,Y,L,34,33
10,R,0.894161884445452,2,Y,R,34,67
10,R,1.61285370910082,4,W,R,34,67
10,R,1.48002193311902,4,Y,L,34,67
10,R,1.0628458973049,5,W,R,80,90
10,R,1.37097887810592,2,W,L,34,67
10,R,1.07960460295044,3,W,R,0,50
10,R,0.803237388456523,1,W,L,80,90
10,R,1.24493735540682,3,Y,R,0,50
10,R,1.28634017366221,1,W,L,80,90
10,R,1.27544842712518,2,Y,R,34,67
10,R,1.67499864795832,3,W,R,0,50
10,R,1.74732325811965,2,W,L,34,67
10,R,1.05554697593357,4,Y,L,34,67
10,R,0.711485743472622,5,W,R,80,90
10,R,0.856329657783363,1,W,L,80,90
10,R,0.735904515818902,4,W,R,34,67
10,R,1.47086410479824,1,W,L,80,90
10,R,1.08854219872023,4,W,R,34,67
10,R,0.921563861430741,1,Y,R,80,90
10,R,0.806051437670931,1,W,L,80,90
10,R,1.00574827990272,5,Y,L,80,90
10,R,0.735970916083261,4,W,R,34,67
10,R,0.653117807889885,2,Y,R,34,67
10,R,0.612257008082224,2,Y,R,34,67
10,R,1.23834299792679,3,W,R,0,50
10,R,0.786222395817731,5,Y,L,80,90
10,R,0.870517681699539,3,Y,R,0,50
10,R,0.803317609590522,4,Y,L,34,67
10,R,0.640576270167912,5,W,R,80,90
10,R,0.696214584021845,1,W,L,80,90
10,R,0.739940209716679,2,W,L,34,67
10,R,0.769112760268172,4,Y,L,34,67
10,R,0.736271670222095,5,Y,L,80,90
10,R,0.7577027311238,4,W,R,34,67
10,R,0.686189345912453,2,W,L,34,67
10,R,0.685385331850966,2,Y,R,34,67
10,R,1.10380764955084,3,Y,L,0,50
10,R,0.864049514767203,3,Y,L,0,50
10,R,0.672297569329658,1,W,L,80,90
10,R,0.586500615929936,5,Y,L,80,90
10,R,0.803623471441824,3,W,L,0,50
10,R,0.919532193612213,5,Y,L,80,90
10,R,0.569203497280796,5,Y,L,80,90
10,R,0.929211008623042,3,W,R,0,50
10,R,0.980605113721595,2,Y,R,34,67
10,R,0.595642520205729,1,Y,R,80,90
10,R,0.519869903554536,1,Y,R,80,90
10,R,0.839221524501681,4,Y,L,34,67
10,R,0.552389808610769,4,Y,L,34,67
10,R,0.593456719646838,4,W,R,34,67
10,B,0.869616621097862,2,Y,R,34,67
10,B,0.762461917495443,2,Y,R,34,67
10,B,0.62542378992282,4,W,R,34,67
10,B,1.08637742991925,1,W,L,80,90
10,B,0.978615509419228,2,Y,R,34,67
10,B,0.830732806537867,5,W,R,80,90
10,B,0.844896794159126,5,W,R,80,90
10,B,0.740773367785323,4,W,R,34,67
10,B,0.655081573175494,4,Y,L,34,67
10,B,0.803242496169219,4,Y,L,34,67
10,B,0.6950497250848,5,W,R,80,90
10,B,1.45560225941176,2,W,L,34,67
10,B,1.28093170687737,4,W,R,34,67
10,B,1.23670913078752,4,W,R,34,67
10,B,1.18661328606197,5,W,R,80,90
10,B,1.46192620857494,3,Y,R,0,50
10,B,0.831059099239837,2,Y,R,34,67
10,B,0.805149175254655,2,Y,R,34,67
10,B,1.20378601688549,3,Y,R,0,50
10,B,0.880211819848,4,Y,L,34,67
10,B,0.819672805936989,3,Y,L,0,50
10,B,0.923354565393765,4,W,R,34,67
10,B,1.1256311029656,2,W,L,34,67
10,B,0.63651203317022,3,Y,R,0,50
10,B,0.73960971066299,2,Y,R,34,67
10,B,1.29295616380728,2,Y,R,34,67
10,B,1.02018237538687,5,W,R,80,90
10,B,0.96973109395185,2,W,L,34,67
10,B,0.836315836913855,3,Y,L,0,50
10,B,0.826636420995783,1,Y,R,80,90
10,B,0.719894540756513,5,W,R,80,90
10,B,0.642976294204345,5,W,R,80,90
10,B,0.994998948412103,2,W,L,34,67
10,B,1.10936123546549,2,Y,R,34,67
10,B,0.946852747649018,5,Y,L,80,90
10,B,1.03785025388356,5,W,R,80,90
10,B,0.6781690352434,3,W,R,0,50
10,B,0.82779406904433,4,W,R,34,67
10,B,0.710855091187796,1,Y,R,80,90
10,B,0.753500285431073,1,W,L,80,90
10,B,0.708506144277862,4,Y,L,34,67
10,B,0.905241714989643,4,W,R,34,67
10,B,0.861828260673747,2,W,L,34,67
10,B,0.830886939278344,1,W,L,80,90
10,B,0.776679686326361,3,Y,R,0,50
10,B,1.10329868100825,2,Y,R,34,67
10,B,0.73607998077091,2,W,L,34,67
10,B,0.824468046750553,5,Y,L,80,90
10,B,0.719656581437903,3,Y,R,0,50
10,B,1.01290057987558,3,W,R,0,50
10,B,0.722204428687292,1,Y,R,80,90
10,B,0.804312712195497,4,Y,L,34,67
10,B,0.769747318450754,2,Y,R,34,67
10,B,0.605346573325733,1,W,L,80,90
10,B,0.860716582039004,3,W,R,0,50
10,B,0.913697082594581,3,Y,R,0,50
10,B,0.726312531923213,2,Y,R,34,67
10,B,0.553097677493042,1,W,L,80,90
10,B,0.725368506444738,4,Y,L,34,67
10,B,0.741290749031123,5,W,R,80,90
10,B,0.569683622269622,2,Y,R,34,67
10,M,1.3790442568278,5,Y,L,80,90
10,M,0.891367665174471,4,Y,L,34,67
10,M,0.679876213081798,3,Y,R,0,50
10,M,1.62088994381509,1,W,L,80,90
10,M,1.02417570531497,2,Y,R,34,67
10,M,1.07395877775434,5,W,R,80,90
10,M,1.05369708259479,1,W,L,80,90
10,M,1.25329026830525,3,W,L,0,50
10,M,0.775491392001982,5,W,R,80,90
10,M,0.705629901150701,4,Y,L,34,67
10,M,0.902480245170295,2,Y,R,34,67
10,M,0.709299942913844,4,W,R,34,67
10,M,0.67567526965729,2,W,L,34,67
10,M,0.903043896283293,1,W,L,80,90
10,M,0.773401135714835,4,W,R,34,67
10,M,0.726444731544575,2,Y,R,34,67
10,M,0.931293753567957,1,W,L,80,90
10,M,0.786040621338202,2,Y,R,34,67
10,M,1.30450530300755,1,Y,R,80,90
10,M,1.89432473034287,3,Y,R,0,50
10,M,1.08077607186851,1,W,L,80,90
10,M,1.12833969293638,1,Y,R,80,90
10,M,0.987199170747772,4,Y,L,34,67
10,M,1.06992218249547,2,Y,R,34,67
10,M,0.869859688129054,3,Y,L,0,50
10,M,0.946621698765284,3,Y,R,0,50
10,M,1.08007451251387,4,W,R,34,67
10,M,1.25903975002257,3,Y,L,0,50
10,M,0.613123216056465,5,W,R,80,90
10,M,0.888849262386202,2,W,L,34,67
10,M,1.01332211639578,1,Y,L,80,10
10,M,0.903447706036104,2,Y,R,34,67
10,M,0.828869693236811,3,Y,R,0,50
10,M,1.24192951356554,4,Y,L,34,67
10,M,1.05607968031745,1,W,R,80,10
10,M,0.92502689060484,2,Y,R,34,67
10,M,0.625650932908684,5,Y,L,80,90
10,M,0.773240693446951,2,W,L,34,67
10,M,0.827773337739927,2,Y,R,34,67
10,M,1.02597031517598,2,Y,R,34,67
10,M,0.836516239521643,1,W,L,80,90
10,M,0.803396628909468,3,Y,L,0,50
10,M,0.857429318270761,2,W,L,34,67
10,M,0.576406874380154,4,Y,L,34,67
10,M,0.830524291680376,3,Y,L,0,50
10,M,0.769844064537438,1,W,L,80,90
10,M,0.708253462728635,1,W,L,80,90
10,M,0.608049154222954,2,Y,R,34,67
10,M,0.587958116756454,1,W,L,80,90
10,M,0.719264489378929,1,W,L,80,90
10,M,0.903218459874324,1,Y,R,80,90
10,M,0.786165309617445,2,Y,R,34,67
10,M,1.0457026109425,1,Y,R,80,90
10,M,0.562512694168163,4,Y,L,34,67
10,M,0.586262957065173,4,Y,L,34,67
10,M,0.536963014151297,1,W,L,80,90
10,M,1.01837394465656,3,Y,L,0,50
10,G,0.986781239671927,3,W,R,0,50
10,G,0.919738004386545,3,Y,L,0,50
10,G,0.973627677793502,4,W,R,34,67
10,G,1.20329086921254,3,Y,R,0,50
10,G,0.861966469368667,5,Y,L,80,90
10,G,0.621463810353703,5,Y,L,80,90
10,G,0.830770964155818,1,W,L,80,90
10,G,0.720459093230716,1,W,L,80,90
10,G,0.679742210738254,5,Y,L,80,90
10,G,0.702863624072279,3,Y,L,0,50
10,G,1.13756542378985,5,W,R,80,90
10,G,1.95641348436129,2,W,L,34,67
10,G,2.06182405432207,3,W,L,0,50
10,G,1.5631944235796,5,W,R,80,90
10,G,1.45553165279568,1,W,L,80,90
10,G,1.12929153021071,4,Y,L,34,67
10,G,1.24474776913144,1,Y,R,80,90
10,G,0.88705224889577,2,Y,R,34,67
10,G,0.953024066340049,3,Y,R,0,50
10,G,0.788275395847904,3,Y,L,0,50
10,G,1.38708259471787,2,W,R,34,33
10,G,1.23699636451033,1,Y,R,80,90
10,G,1.50572604632998,1,W,L,80,90
10,G,0.89417510440785,3,W,R,0,50
10,G,1.31186311330111,5,W,R,80,90
10,G,0.792092359462686,1,Y,R,80,90
10,G,0.627025208064197,5,W,R,80,90
10,G,0.758866989153603,1,Y,R,80,90
10,G,1.15391881741425,2,W,L,34,67
10,G,0.819652074632586,5,Y,L,80,90
10,G,0.613574797944921,1,W,L,80,90
10,G,0.769786076976288,3,W,R,0,50
10,G,1.03731364360192,1,Y,R,80,90
10,G,0.662962473334574,2,Y,R,34,67
10,G,1.22615839918262,5,Y,L,80,90
10,G,0.991154343058042,1,W,L,80,90
10,G,0.686152390108873,5,Y,L,80,90
10,G,0.787322957665992,5,W,R,80,90
10,G,0.926110927500531,5,W,R,80,90
10,G,0.945265751284524,2,Y,R,34,67
10,G,0.612300573866378,4,Y,L,34,67
10,G,0.629157227413543,5,Y,L,80,90
10,G,0.674031787999866,1,Y,R,80,90
10,G,0.809989484121161,5,W,R,80,90
10,G,0.802928522068214,3,Y,L,0,50
10,G,1.15361355647019,2,Y,R,34,67
10,G,0.678145900309346,4,W,R,34,67
10,G,0.670289036444956,2,Y,R,34,67
10,G,1.37025839016906,1,W,L,80,90
10,G,0.873628879608077,2,Y,R,34,67
10,G,0.675099900850455,4,W,R,34,67
10,G,1.0284463539947,1,W,L,80,90
10,G,0.585776522549168,5,W,R,80,90
10,G,0.9745230297749,1,W,L,80,90
10,G,0.669749121173027,2,W,L,34,67
10,G,0.556138268786071,4,Y,L,34,67
10,G,1.01410539915241,2,W,L,34,67
10,G,0.926521948141726,1,W,L,80,90
10,G,0.574893489168971,5,W,R,80,90
10,G,0.790890544722515,5,Y,L,80,90
10,G,0.721929213111707,5,W,R,80,90
10,G,0.69102634978799,4,W,R,34,67
10,G,0.838714959589197,3,W,R,0,50
10,G,0.760589790584163,2,W,L,34,67
11,R,0.720039960340102,2,Y,R,34,67
11,R,1.79545864255033,3,Y,L,0,50
11,R,0.743646606375592,5,W,R,80,90
11,R,0.88115163897487,1,Y,R,80,90
11,R,0.794711414235508,1,W,L,80,90
11,R,1.05314965598052,1,Y,L,80,10
11,R,1.22978607697632,4,W,L,34,33
11,R,1.60713667638129,4,Y,L,34,67
11,R,1.30879998798184,3,Y,R,0,50
11,R,0.772366072769955,5,W,R,80,90
11,R,1.44320193492183,3,W,R,0,50
11,R,1.19266622600128,2,Y,R,34,67
11,R,0.67477180542619,4,Y,L,34,67
11,R,0.655984436499125,4,Y,L,34,67
11,R,0.702703181804623,5,Y,L,80,90
11,R,0.653222365772308,4,Y,L,34,67
11,R,0.794539855181256,3,W,L,0,50
11,R,2.64711714689179,2,W,R,34,33
11,R,2.72321184989335,3,W,R,0,50
11,R,1.32645554787734,3,Y,L,0,50
11,R,1.39361746236818,2,Y,L,34,33
11,R,1.82438091518202,1,W,R,80,10
11,R,2.02080822041285,3,W,R,0,50
11,R,1.20320944626383,3,Y,L,0,50
11,R,0.936470270107975,4,W,L,34,33
11,R,1.68722711294049,1,Y,R,80,90
11,R,2.4265195445123,4,W,L,34,33
11,R,1.77965327644733,4,Y,L,34,67
11,R,1.15333113000611,1,W,R,80,10
11,R,1.44467776342276,5,W,L,80,10
11,R,1.06990806117233,5,W,L,80,10
11,R,2.27025328245645,3,Y,R,0,50
11,R,1.62977496018993,4,W,L,34,33
11,R,2.3541994411562,2,Y,R,34,67
11,R,2.78204068142895,2,Y,R,34,67
11,R,1.10744283868644,5,W,L,80,10
11,R,1.25353423669753,3,Y,L,0,50
11,R,1.83748760628555,2,W,L,34,67
11,R,0.756950094642889,3,W,R,0,50
11,R,2.47168885016367,2,Y,L,34,33
11,R,0.603688068984184,5,W,R,80,90
11,R,0.769670702761232,2,Y,R,34,67
11,R,0.770424841510703,5,W,R,80,90
11,R,1.15407835832116,2,W,L,34,67
11,R,0.697493615359008,5,Y,L,80,90
11,R,0.706557401676491,5,Y,L,80,90
11,R,0.807767929573629,3,Y,L,0,50
11,R,0.686190547727165,4,W,R,34,67
11,R,0.890162545443673,2,Y,R,34,67
11,R,1.78738364931064,5,W,R,80,90
11,R,0.791518492924297,5,W,R,80,90
11,R,1.11099960941033,3,Y,L,0,50
11,R,0.608322567076357,5,W,R,80,90
11,R,1.63710963554968,2,Y,R,34,67
11,R,0.547097316948566,5,W,R,80,90
11,R,0.85796713036666,3,W,L,0,50
11,R,1.57879548117648,1,W,R,80,10
11,R,1.85585524141447,3,W,R,0,50
11,R,1.17742961872432,1,W,L,80,90
11,R,2.07869152420153,4,Y,L,34,67
11,R,0.68699696541762,1,W,L,80,90
11,R,2.79657602980524,4,W,R,34,67
11,B,0.692980500555905,4,Y,L,34,67
11,B,0.669783673346728,1,Y,R,80,90
11,B,0.577888111047628,2,W,L,34,67
11,B,0.555039209205916,5,W,R,80,90
11,B,0.802990715981082,2,W,L,34,67
11,B,0.544422678244132,5,W,R,80,90
11,B,1.10316227503529,4,W,R,34,67
11,B,0.847333473545063,3,Y,R,0,50
11,B,1.38662350148729,5,Y,R,80,10
11,B,0.675950184779026,1,W,L,80,90
11,B,0.776366613586561,1,Y,R,80,90
11,B,0.607661869422827,5,W,R,80,90
11,B,0.907524562088724,4,W,L,34,33
11,B,0.662031367364762,1,W,L,80,90
11,B,0.623330529098894,5,W,R,80,90
11,B,2.44010575969708,2,Y,L,34,33
11,B,1.93730402908398,2,Y,R,34,67
11,B,1.77274885076463,4,W,L,34,33
11,B,0.664144157678038,4,Y,L,34,67
11,B,1.1294066039718,5,W,L,80,10
11,B,2.17100651984492,2,W,R,34,33
11,B,1.35671904575906,3,Y,L,0,50
11,B,1.871042574287,4,Y,L,34,67
11,B,1.88729651774179,1,Y,L,80,10
11,B,0.707813298080055,5,Y,R,80,10
11,B,1.05685214674168,1,W,R,80,10
11,B,1.00352672535519,2,Y,L,34,33
11,B,1.17045548778651,3,W,L,0,50
11,B,0.777213892978352,2,W,R,34,33
11,B,0.824695490190152,2,Y,L,34,33
11,B,1.43685935763006,3,W,L,0,50
11,B,0.69039539704977,2,Y,L,34,33
11,B,0.84754709611525,4,W,L,34,33
11,B,2.29562359162333,2,W,R,34,33
11,B,0.763635790043054,5,Y,R,80,10
11,B,1.12069104347552,5,W,L,80,10
11,B,0.997109936003426,4,W,L,34,33
11,B,0.928818916564069,2,W,R,34,33
11,M,0.938108043145178,5,Y,L,80,90
11,M,0.863005738665379,5,W,R,80,90
11,M,0.670040561247504,4,Y,L,34,67
11,M,1.04137367424812,3,Y,R,0,50
11,M,1.00550911876934,2,Y,R,34,67
11,M,0.72349007000571,3,W,R,0,50
11,M,0.640322086350352,1,W,L,80,90
11,M,0.604950274915041,5,W,R,80,90
11,M,1.28906078178056,1,W,L,80,90
11,M,0.588257368626728,1,Y,R,80,90
11,M,0.56962202926411,3,Y,L,0,50
11,M,1.04547366523457,3,W,R,0,50
11,M,1.04559985578214,1,W,R,80,10
11,M,1.0462671634167,2,Y,L,34,33
11,M,0.794852627467435,5,W,R,80,90
11,M,0.78650422137423,3,Y,R,0,50
11,M,0.680724994742036,3,W,R,0,50
11,M,0.773152960971061,5,Y,L,80,90
11,M,0.556930264699758,3,Y,L,0,50
11,M,0.907566325150924,2,Y,L,34,33
11,M,1.19134302797227,5,Y,L,80,90
11,M,1.02235705915939,1,Y,R,80,90
11,M,1.51401135714934,5,W,R,80,90
11,M,1.2397076585645,5,W,R,80,90
11,M,0.852759967551037,3,Y,L,0,50
11,M,0.812382898176224,2,W,R,34,33
11,M,1.84443890274315,3,Y,L,0,50
11,M,1.05315025688788,4,Y,L,34,67
11,M,1.36995042514195,3,W,R,0,50
11,M,1.97777123456422,2,Y,R,34,67
11,M,0.719792386503514,5,Y,L,80,90
11,M,2.22966559504857,2,Y,R,34,67
11,M,1.07951446684501,3,Y,L,0,50
11,M,1.09181143526735,4,W,R,34,67
11,M,1.00330769461902,4,Y,L,34,67
11,M,1.75382447495713,1,W,L,80,90
11,M,0.869555929453327,1,Y,R,80,90
11,M,0.836301415136859,2,W,L,34,67
11,M,0.953019259081202,5,Y,L,80,90
11,M,3.06333473545055,1,W,L,80,90
11,M,2.60421386293297,2,Y,R,34,67
11,M,0.688012498873377,4,W,R,34,67
11,M,1.6409088723974,5,W,R,80,90
11,M,2.20744193732548,2,Y,L,34,33
11,M,1.82594327434435,5,W,L,80,10
11,M,0.790669110356475,3,W,R,0,50
11,M,1.66471201514287,5,W,R,80,90
11,M,1.70688189165639,3,W,L,0,50
11,M,0.919880419433184,4,W,R,34,67
11,M,1.45669410810319,5,W,R,80,90
11,M,1.48773608148304,1,Y,R,80,90
11,M,1.82774719826921,5,Y,L,80,90
11,M,0.664087371931601,4,W,R,34,67
11,M,1.84787879698342,2,Y,R,34,67
11,M,1.0128215605564,2,Y,R,34,67
11,M,1.32026650241869,2,Y,R,34,67
11,M,1.49385482077946,1,W,L,80,90
11,M,1.50893008442745,5,W,R,80,90
11,M,0.894932247693987,2,Y,R,34,67
11,M,1.69593876753879,2,W,L,34,67
11,M,1.50976985247689,3,W,R,0,50
11,M,2.82208635038933,5,Y,L,80,90
11,M,2.08735750983988,2,Y,R,34,67
11,M,1.43955172310189,5,Y,L,80,90
11,M,2.94914280563626,3,Y,L,0,50
11,M,2.38799447165229,1,W,L,80,90
11,M,1.33671814439822,5,Y,L,80,90
11,M,2.65932578193042,2,Y,R,34,67
11,M,1.07754258930981,4,W,R,34,67
11,M,2.17499113661643,1,W,L,80,90
11,M,1.05419853979492,2,Y,R,34,67
11,G,0.645546975933655,5,W,R,80,90
11,G,1.81019619625636,3,W,R,0,50
11,G,0.736205269957622,2,W,L,34,67
11,G,0.786509929994281,1,Y,R,80,90
11,G,0.99337890214224,1,Y,R,80,90
11,G,1.15299522278644,1,W,L,80,90
11,G,0.643344349968402,5,Y,L,80,90
11,G,0.929676411381138,2,W,L,34,67
11,G,1.58717843944362,3,Y,L,0,50
11,G,1.33670552534329,3,Y,L,0,50
11,G,1.3146197758615,2,W,L,34,67
11,G,1.10597001472217,1,W,R,80,10
11,G,0.611949944416097,4,W,R,34,67
11,G,1.52850644473153,4,Y,L,34,67
11,G,0.695319832947803,1,W,L,80,90
11,G,0.46943905296996,5,Y,L,80,90
11,G,1.01059189375962,1,Y,R,80,90
11,G,0.578921972178023,3,W,R,0,50
11,G,1.17134813568487,2,W,L,34,67
11,G,1.18872066820904,1,W,L,80,90
11,G,0.619408707147841,4,Y,L,34,67
11,G,2.33051317489412,5,Y,R,80,10
11,G,0.636785145569775,3,W,R,0,50
11,G,2.10505363098264,1,W,R,80,10
11,G,1.27623321215037,4,Y,L,34,67
11,G,1.80321665715223,2,W,L,34,67
11,G,1.44816032208632,5,W,R,80,90
11,G,2.05424330739402,3,Y,R,0,50
11,G,0.652630772466409,1,Y,R,80,90
11,G,2.44639545714017,2,W,L,34,67
11,G,1.16166511432266,3,W,R,0,50
11,G,1.80450319983174,5,W,R,80,90
11,G,0.988625424390875,4,Y,L,34,67
11,G,0.726367514947469,5,W,R,80,90
11,G,2.06495928852564,1,Y,R,80,90
11,G,1.35333143046,5,Y,L,80,90
11,G,2.43156686596762,5,Y,L,80,90
11,G,2.28622870534514,1,W,L,80,90
11,G,2.38942523210062,2,W,L,34,67
11,G,1.40724904605941,1,W,L,80,90
11,G,1.03642490160155,5,W,R,80,90
11,G,0.787125259141249,2,W,L,34,67
11,G,1.9206285491091,1,W,R,80,10
11,G,0.819641258299953,1,W,R,80,10
11,G,0.862310789291769,4,Y,L,34,67
11,G,2.58786888201166,3,Y,R,0,50
11,G,0.768858876904233,5,Y,L,80,90
11,G,0.659766847940318,4,Y,L,34,67
11,G,0.974585223687654,2,Y,L,34,33
11,G,2.44806838325871,4,W,R,34,67
11,G,1.48986299311969,5,W,L,80,10
11,G,1.28676681789511,4,W,L,34,33
11,G,1.82074121924143,3,Y,R,0,50
11,G,1.39767659165364,1,Y,L,80,10
11,G,1.89690562749729,3,Y,R,0,50
11,G,1.61459243457648,5,W,L,80,10
11,G,1.43934561187416,3,W,L,0,50
11,G,1.32668178950235,3,W,L,0,50
11,G,2.48922122404792,5,W,R,80,90
